CustomerID,RecommendedProduct
203577.0,Deluxe
203578.0,Deluxe
203579.0,Deluxe
203581.0,Deluxe
203582.0,Standard
203583.0,Deluxe
203584.0,Basic
203585.0,Basic
203586.0,Basic
203587.0,Deluxe
203588.0,Deluxe
203589.0,Standard
203590.0,Basic
203591.0,Deluxe
203592.0,Basic
203593.0,Basic
203594.0,Deluxe
203595.0,Basic
203596.0,Basic
203598.0,Deluxe
203599.0,Standard
203600.0,Deluxe
203601.0,Basic
203602.0,Deluxe
203603.0,Deluxe
203604.0,Standard
203605.0,Deluxe
203607.0,Basic
203608.0,Deluxe
203609.0,Basic
203610.0,Super Deluxe
203612.0,Basic
203613.0,Deluxe
203614.0,Basic
203616.0,Basic
203617.0,Deluxe
203618.0,Basic
203619.0,Deluxe
203620.0,Deluxe
203621.0,Deluxe
203622.0,Basic
203623.0,Basic
203624.0,Basic
203625.0,Basic
203626.0,Basic
203627.0,Basic
203628.0,Basic
203629.0,Super Deluxe
203631.0,Basic
203632.0,Basic
203633.0,Deluxe
203634.0,Basic
203635.0,Basic
203636.0,Deluxe
203637.0,Basic
203638.0,King
203639.0,King
203640.0,Deluxe
203641.0,Basic
203642.0,Deluxe
203643.0,Basic
203644.0,Basic
203646.0,Basic
203647.0,Standard
203650.0,Basic
203651.0,Basic
203652.0,Basic
203653.0,Standard
203654.0,Deluxe
203655.0,King
203656.0,Deluxe
203658.0,Deluxe
203659.0,Basic
203660.0,Basic
203661.0,Basic
203662.0,Basic
203663.0,Basic
203664.0,Basic
203665.0,King
203668.0,Basic
203669.0,Deluxe
203670.0,Deluxe
203671.0,Basic
203672.0,Deluxe
203673.0,Basic
203674.0,Deluxe
203675.0,Deluxe
203676.0,Deluxe
203677.0,Deluxe
203678.0,Deluxe
203679.0,Basic
203682.0,Deluxe
203683.0,Basic
203684.0,Basic
203685.0,Standard
203686.0,Basic
203687.0,Standard
203688.0,Basic
203689.0,Standard
203691.0,Basic
203692.0,Basic
203694.0,Standard
203695.0,Deluxe
203696.0,Basic
203697.0,Deluxe
203698.0,Basic
203700.0,Basic
203702.0,Basic
203703.0,Super Deluxe
203704.0,Basic
203705.0,Basic
203707.0,Basic
203708.0,King
203709.0,Standard
203710.0,Deluxe
203711.0,Basic
203712.0,Basic
203713.0,Standard
203714.0,Basic
203716.0,Standard
203718.0,Standard
203719.0,King
203720.0,Basic
203721.0,Basic
203722.0,Standard
203724.0,Deluxe
203726.0,Deluxe
203727.0,Basic
203728.0,Standard
203729.0,Basic
203730.0,Basic
203731.0,Deluxe
203732.0,Deluxe
203733.0,Basic
203736.0,Standard
203737.0,Basic
203738.0,Basic
203739.0,Standard
203740.0,Standard
203743.0,Basic
203744.0,Deluxe
203745.0,Deluxe
203746.0,Basic
203747.0,Deluxe
203748.0,Standard
203749.0,Basic
203750.0,Deluxe
203751.0,Basic
203752.0,Basic
203753.0,Basic
203754.0,Basic
203755.0,Basic
203758.0,Basic
203759.0,Deluxe
203760.0,Standard
203761.0,Basic
203762.0,Deluxe
203763.0,Deluxe
203764.0,Deluxe
203765.0,Basic
203766.0,Basic
203767.0,Basic
203768.0,Basic
203769.0,Basic
203771.0,Super Deluxe
203772.0,Basic
203773.0,Deluxe
203774.0,Basic
203775.0,Basic
203778.0,Basic
203779.0,Basic
203780.0,Standard
203781.0,Basic
203784.0,Basic
203785.0,Basic
203786.0,Standard
203787.0,Deluxe
203788.0,Deluxe
203789.0,Basic
203790.0,Deluxe
203791.0,Basic
203792.0,Basic
203793.0,Basic
203794.0,Deluxe
203795.0,Deluxe
203796.0,Basic
203799.0,Basic
203800.0,Standard
203801.0,Basic
203802.0,Deluxe
203803.0,Standard
203804.0,Basic
203805.0,Standard
203806.0,Basic
203807.0,Basic
203808.0,Deluxe
203810.0,Standard
203811.0,Basic
203812.0,Basic
203814.0,Standard
203815.0,Basic
203816.0,Basic
203817.0,Basic
203818.0,Basic
203820.0,Basic
203821.0,King
203822.0,Deluxe
203824.0,Basic
203825.0,Basic
203826.0,Basic
203827.0,Basic
203828.0,King
203829.0,Deluxe
203830.0,Basic
203831.0,Deluxe
203832.0,Deluxe
203833.0,Basic
203835.0,Basic
203836.0,Standard
203837.0,Deluxe
203838.0,Basic
203841.0,Deluxe
203842.0,Deluxe
203843.0,Basic
203844.0,Deluxe
203845.0,Deluxe
203846.0,Basic
203847.0,Basic
203848.0,Deluxe
203849.0,King
203850.0,Basic
203851.0,Deluxe
203852.0,Basic
203853.0,Basic
203854.0,Deluxe
203855.0,Basic
203856.0,Basic
203857.0,Basic
203858.0,Standard
203859.0,Basic
203860.0,Standard
203861.0,Deluxe
203862.0,Standard
203863.0,Standard
203864.0,Basic
203865.0,Standard
203866.0,Basic
203867.0,Basic
203868.0,Deluxe
203869.0,Deluxe
203870.0,Basic
203871.0,Deluxe
203872.0,Basic
203873.0,Basic
203874.0,Basic
203875.0,Deluxe
203876.0,King
203877.0,Basic
203878.0,Basic
203879.0,Basic
203880.0,Basic
203881.0,King
203883.0,Standard
203884.0,Basic
203885.0,Deluxe
203887.0,Basic
203889.0,Basic
203890.0,Deluxe
203891.0,Deluxe
203892.0,Deluxe
203893.0,Basic
203894.0,Basic
203895.0,Deluxe
203897.0,Standard
203898.0,Basic
203899.0,Basic
203900.0,Basic
203901.0,Basic
203902.0,Basic
203903.0,Basic
203904.0,Basic
203906.0,Basic
203907.0,Basic
203908.0,Deluxe
203909.0,Deluxe
203910.0,Deluxe
203911.0,Basic
203912.0,Basic
203913.0,Standard
203915.0,Deluxe
203917.0,Basic
203918.0,Basic
203919.0,Deluxe
203920.0,Basic
203921.0,Basic
203922.0,Deluxe
203923.0,Basic
203924.0,Basic
203925.0,Deluxe
203926.0,Basic
203927.0,Deluxe
203929.0,Standard
203930.0,Basic
203931.0,Basic
203932.0,King
203933.0,Basic
203934.0,Standard
203936.0,King
203937.0,Basic
203939.0,King
203941.0,Standard
203942.0,Standard
203943.0,Deluxe
203944.0,Deluxe
203945.0,Deluxe
203946.0,Basic
203949.0,Standard
203951.0,Basic
203952.0,Basic
203953.0,Standard
203954.0,Basic
203955.0,Basic
203957.0,Deluxe
203958.0,Basic
203960.0,Deluxe
203961.0,Standard
203962.0,Deluxe
203963.0,Basic
203966.0,Basic
203967.0,Standard
203968.0,Standard
203969.0,Basic
203970.0,Deluxe
203971.0,Basic
203972.0,Standard
203973.0,Standard
203974.0,Basic
203975.0,Basic
203976.0,Standard
203977.0,Standard
203978.0,Standard
203979.0,Basic
203980.0,Basic
203981.0,Standard
203982.0,Deluxe
203984.0,Standard
203985.0,Basic
203986.0,Basic
203987.0,Basic
203988.0,Super Deluxe
203989.0,Deluxe
203990.0,Basic
203991.0,Deluxe
203992.0,Basic
203993.0,Basic
203994.0,Standard
203995.0,Basic
203996.0,Basic
203997.0,Basic
203998.0,Basic
203999.0,Deluxe
204000.0,Basic
204001.0,Deluxe
204002.0,Basic
204004.0,Deluxe
204005.0,Basic
204006.0,Deluxe
204007.0,King
204008.0,Deluxe
204009.0,King
204010.0,Deluxe
204011.0,Deluxe
204012.0,Standard
204013.0,Deluxe
204015.0,Basic
204017.0,Basic
204018.0,Basic
204019.0,King
204020.0,King
204022.0,Basic
204023.0,Basic
204024.0,Deluxe
204026.0,Deluxe
204027.0,Basic
204028.0,Standard
204029.0,Deluxe
204030.0,Standard
204031.0,Standard
204032.0,Standard
204033.0,Super Deluxe
204034.0,Basic
204035.0,Basic
204037.0,Super Deluxe
204039.0,Basic
204042.0,Deluxe
204043.0,Standard
204044.0,Deluxe
204045.0,Standard
204047.0,Standard
204048.0,Basic
204049.0,Deluxe
204051.0,Deluxe
204052.0,Basic
204053.0,Standard
204055.0,Deluxe
204056.0,Basic
204057.0,Basic
204058.0,Basic
204059.0,Basic
204060.0,Basic
204061.0,Basic
204062.0,Basic
204063.0,Basic
204064.0,Basic
204065.0,King
204066.0,Basic
204067.0,Standard
204068.0,Deluxe
204069.0,Basic
204070.0,Deluxe
204071.0,Deluxe
204072.0,Standard
204073.0,Deluxe
204074.0,Basic
204075.0,Basic
204076.0,Basic
204077.0,Standard
204078.0,Basic
204079.0,Basic
204080.0,Deluxe
204081.0,Standard
204082.0,Standard
204083.0,Basic
204084.0,Basic
204086.0,Basic
204087.0,Basic
204088.0,Deluxe
204089.0,Basic
204090.0,Basic
204092.0,King
204093.0,Basic
204094.0,Basic
204095.0,Basic
204097.0,Basic
204098.0,Basic
204099.0,Basic
204100.0,Basic
204101.0,Standard
204102.0,Basic
204103.0,Basic
204104.0,King
204105.0,Basic
204107.0,Deluxe
204108.0,Super Deluxe
204109.0,Standard
204110.0,Basic
204111.0,Standard
204112.0,Basic
204113.0,Basic
204114.0,Deluxe
204115.0,Standard
204116.0,Deluxe
204117.0,Basic
204120.0,Basic
204121.0,Basic
204122.0,Deluxe
204123.0,King
204125.0,King
204126.0,Basic
204127.0,Standard
204129.0,Standard
204132.0,Deluxe
204133.0,Basic
204134.0,Basic
204135.0,Deluxe
204136.0,Standard
204137.0,Standard
204138.0,Basic
204139.0,Basic
204140.0,Deluxe
204141.0,Deluxe
204142.0,King
204144.0,Basic
204145.0,Basic
204146.0,Basic
204147.0,King
204149.0,Super Deluxe
204151.0,King
204152.0,Deluxe
204154.0,Basic
204155.0,Deluxe
204156.0,Basic
204157.0,Deluxe
204158.0,Deluxe
204159.0,Basic
204160.0,Basic
204161.0,Deluxe
204162.0,Deluxe
204163.0,Standard
204165.0,King
204166.0,Basic
204167.0,Basic
204168.0,Basic
204169.0,Deluxe
204170.0,Basic
204171.0,Basic
204172.0,Basic
204174.0,Deluxe
204175.0,Deluxe
204176.0,Basic
204177.0,Super Deluxe
204179.0,Standard
204180.0,Basic
204181.0,Basic
204182.0,Deluxe
204183.0,Basic
204184.0,King
204186.0,Deluxe
204187.0,Deluxe
204188.0,Basic
204189.0,King
204190.0,Standard
204191.0,Basic
204192.0,Deluxe
204193.0,King
204194.0,Super Deluxe
204195.0,Basic
204196.0,Standard
204197.0,Deluxe
204198.0,Basic
204199.0,Deluxe
204201.0,Standard
204203.0,Basic
204204.0,Basic
204205.0,Basic
204206.0,Basic
204208.0,Basic
204209.0,Super Deluxe
204211.0,Deluxe
204212.0,Deluxe
204213.0,Deluxe
204214.0,Deluxe
204215.0,Basic
204216.0,Basic
204217.0,Standard
204218.0,King
204219.0,Standard
204220.0,Deluxe
204221.0,Standard
204222.0,Deluxe
204223.0,Super Deluxe
204224.0,Basic
204225.0,Basic
204226.0,Basic
204227.0,Basic
204228.0,Basic
204229.0,Basic
204230.0,King
204232.0,Basic
204233.0,Deluxe
204234.0,Basic
204235.0,Deluxe
204236.0,Basic
204238.0,Deluxe
204239.0,King
204240.0,Basic
204242.0,Standard
204243.0,Standard
204244.0,Standard
204245.0,Deluxe
204246.0,Deluxe
204247.0,Basic
204248.0,Standard
204249.0,Standard
204251.0,Basic
204252.0,Deluxe
204253.0,Basic
204254.0,Basic
204255.0,Deluxe
204256.0,Deluxe
204257.0,Basic
204258.0,Standard
204259.0,Deluxe
204260.0,Basic
204261.0,Basic
204262.0,Basic
204263.0,Standard
204264.0,Standard
204265.0,Basic
204266.0,Standard
204267.0,Basic
204268.0,Deluxe
204269.0,Deluxe
204270.0,Basic
204272.0,Standard
204273.0,Standard
204274.0,Deluxe
204275.0,Deluxe
204276.0,Basic
204278.0,Deluxe
204279.0,Deluxe
204281.0,Standard
204283.0,Basic
204285.0,Deluxe
204286.0,Basic
204287.0,Basic
204288.0,Basic
204289.0,Standard
204290.0,Deluxe
204291.0,Deluxe
204293.0,King
204294.0,Basic
204295.0,Deluxe
204297.0,Basic
204298.0,Standard
204300.0,Deluxe
204301.0,Deluxe
204302.0,Basic
204303.0,Basic
204304.0,Super Deluxe
204305.0,Basic
204306.0,Super Deluxe
204307.0,Basic
204308.0,Deluxe
204309.0,Basic
204310.0,Standard
204311.0,Deluxe
204312.0,Deluxe
204313.0,Basic
204314.0,Basic
204315.0,Basic
204316.0,Deluxe
204317.0,Standard
204318.0,Basic
204320.0,Deluxe
204321.0,Basic
204322.0,Super Deluxe
204323.0,Basic
204324.0,Standard
204325.0,Basic
204326.0,Deluxe
204327.0,Basic
204330.0,Basic
204331.0,Basic
204332.0,Basic
204333.0,Basic
204334.0,Basic
204337.0,Standard
204338.0,Deluxe
204339.0,Deluxe
204340.0,Basic
204341.0,Standard
204342.0,Basic
204343.0,Super Deluxe
204344.0,Deluxe
204345.0,Deluxe
204346.0,Basic
204347.0,Basic
204348.0,King
204351.0,Deluxe
204352.0,Deluxe
204355.0,Basic
204356.0,Standard
204358.0,Basic
204359.0,Basic
204360.0,Basic
204361.0,Standard
204362.0,Basic
204363.0,Basic
204364.0,Basic
204365.0,Standard
204366.0,Standard
204368.0,Basic
204369.0,Basic
204370.0,King
204372.0,Standard
204373.0,Deluxe
204374.0,Basic
204375.0,Basic
204376.0,Deluxe
204378.0,Basic
204379.0,Standard
204380.0,Deluxe
204381.0,Deluxe
204382.0,Basic
204384.0,Deluxe
204385.0,Deluxe
204386.0,Basic
204387.0,Standard
204388.0,Basic
204389.0,Standard
204390.0,Basic
204391.0,King
204392.0,Standard
204395.0,Basic
204397.0,Basic
204398.0,Standard
204399.0,Basic
204400.0,Basic
204401.0,Basic
204402.0,Deluxe
204403.0,Basic
204404.0,Basic
204405.0,Basic
204406.0,Super Deluxe
204407.0,Basic
204408.0,Basic
204410.0,Basic
204411.0,Basic
204412.0,Basic
204413.0,Standard
204414.0,Basic
204415.0,Basic
204416.0,Deluxe
204417.0,Basic
204419.0,Basic
204420.0,Standard
204421.0,Standard
204422.0,Deluxe
204423.0,Basic
204424.0,Standard
204425.0,Deluxe
204426.0,Basic
204429.0,Standard
204430.0,Basic
204431.0,Standard
204432.0,Deluxe
204433.0,Basic
204434.0,Basic
204435.0,Basic
204436.0,Basic
204437.0,Basic
204438.0,Deluxe
204440.0,Basic
204441.0,Deluxe
204443.0,King
204444.0,Deluxe
204445.0,Standard
204446.0,Basic
204447.0,Deluxe
204448.0,Basic
204449.0,King
204450.0,Basic
204451.0,Standard
204452.0,Basic
204453.0,Deluxe
204455.0,King
204456.0,King
204457.0,Basic
204458.0,Super Deluxe
204459.0,Deluxe
204460.0,Basic
204462.0,Deluxe
204463.0,Basic
204464.0,Basic
204465.0,Basic
204466.0,Basic
204467.0,Standard
204468.0,Deluxe
204469.0,Deluxe
204470.0,Basic
204471.0,Basic
204472.0,Basic
204473.0,Basic
204474.0,Deluxe
204475.0,Super Deluxe
204477.0,Standard
204478.0,Standard
204479.0,Basic
204481.0,Basic
204483.0,Basic
204484.0,Standard
204485.0,Basic
204486.0,Basic
204488.0,Basic
204489.0,Deluxe
204490.0,Standard
204491.0,Deluxe
204492.0,Basic
204493.0,Deluxe
204494.0,Basic
204495.0,Basic
204496.0,Deluxe
204497.0,Standard
204498.0,Basic
204500.0,Basic
204501.0,Basic
204502.0,Super Deluxe
204504.0,King
204506.0,Super Deluxe
204507.0,Standard
204508.0,Basic
204510.0,Basic
204511.0,Basic
204513.0,Deluxe
204514.0,Basic
204515.0,Deluxe
204516.0,Basic
204517.0,Basic
204518.0,Basic
204519.0,Basic
204520.0,Basic
204523.0,Super Deluxe
204524.0,Basic
204525.0,Basic
204526.0,Standard
204527.0,Basic
204529.0,Basic
204530.0,Deluxe
204531.0,Deluxe
204532.0,Basic
204533.0,Basic
204534.0,Basic
204535.0,Standard
204536.0,Deluxe
204537.0,Deluxe
204538.0,Standard
204539.0,Standard
204540.0,Standard
204541.0,Deluxe
204542.0,Basic
204543.0,Basic
204544.0,Basic
204545.0,Deluxe
204546.0,Basic
204547.0,Basic
204548.0,Basic
204549.0,Basic
204551.0,Basic
204552.0,Basic
204553.0,Basic
204554.0,Basic
204555.0,Basic
204556.0,Basic
204557.0,Basic
204558.0,Deluxe
204560.0,Super Deluxe
204561.0,Standard
204562.0,Standard
204563.0,Deluxe
204564.0,Basic
204565.0,Deluxe
204566.0,Standard
204567.0,Deluxe
204568.0,Basic
204569.0,Deluxe
204571.0,Basic
204572.0,Basic
204573.0,Deluxe
204575.0,Basic
204578.0,Basic
204579.0,Deluxe
204582.0,Deluxe
204584.0,Basic
204585.0,Basic
204586.0,Standard
204587.0,Basic
204588.0,Standard
204589.0,Standard
204590.0,Standard
204591.0,Deluxe
204592.0,Basic
204593.0,Basic
204594.0,Basic
204595.0,Deluxe
204596.0,Basic
204598.0,Deluxe
204599.0,Basic
204600.0,Basic
204601.0,Deluxe
204604.0,Deluxe
204605.0,Deluxe
204606.0,Basic
204608.0,King
204610.0,Basic
204611.0,Deluxe
204612.0,Deluxe
204613.0,King
204615.0,Basic
204616.0,Deluxe
204617.0,Standard
204618.0,Deluxe
204619.0,Deluxe
204621.0,Standard
204622.0,Standard
204624.0,Standard
204626.0,Deluxe
204627.0,Basic
204628.0,Deluxe
204629.0,Standard
204630.0,King
204631.0,Basic
204632.0,Deluxe
204633.0,Standard
204635.0,Deluxe
204636.0,Deluxe
204637.0,Standard
204638.0,Basic
204640.0,Basic
204641.0,Basic
204642.0,Deluxe
204643.0,Standard
204644.0,King
204647.0,Basic
204648.0,Basic
204649.0,Deluxe
204650.0,Basic
204651.0,Standard
204652.0,Super Deluxe
204653.0,Basic
204654.0,Basic
204655.0,King
204656.0,Basic
204657.0,Basic
204659.0,Deluxe
204660.0,Standard
204661.0,Deluxe
204664.0,Super Deluxe
204665.0,Deluxe
204667.0,Basic
204668.0,Basic
204669.0,Super Deluxe
204670.0,Basic
204671.0,Deluxe
204672.0,Basic
204673.0,Basic
204674.0,Deluxe
204677.0,Basic
204678.0,Basic
204679.0,Standard
204680.0,King
204681.0,Basic
204682.0,Basic
204683.0,Basic
204684.0,Deluxe
204685.0,Basic
204686.0,Deluxe
204687.0,Standard
204688.0,King
204689.0,Standard
204692.0,Basic
204695.0,Basic
204696.0,Standard
204697.0,Standard
204698.0,Deluxe
204699.0,Deluxe
204700.0,Basic
204701.0,Basic
204702.0,Basic
204704.0,Deluxe
204707.0,Basic
204708.0,Standard
204709.0,Basic
204713.0,Basic
204716.0,Standard
204717.0,Standard
204718.0,Super Deluxe
204719.0,Standard
204720.0,King
204721.0,Deluxe
204722.0,Basic
204723.0,Standard
204724.0,Super Deluxe
204725.0,Deluxe
204726.0,Standard
204728.0,King
204729.0,Basic
204730.0,Basic
204731.0,Deluxe
204732.0,Basic
204733.0,Basic
204734.0,Basic
204735.0,Basic
204736.0,Basic
204737.0,Basic
204738.0,Basic
204739.0,Basic
204740.0,Basic
204741.0,Deluxe
204744.0,Deluxe
204746.0,Basic
204747.0,Basic
204748.0,Basic
204749.0,Deluxe
204751.0,King
204753.0,Basic
204754.0,Basic
204755.0,Basic
204757.0,Basic
204758.0,Basic
204759.0,Basic
204760.0,Basic
204761.0,Basic
204762.0,Standard
204764.0,Basic
204765.0,King
204766.0,Deluxe
204767.0,Basic
204768.0,Deluxe
204769.0,Basic
204770.0,Basic
204772.0,Basic
204773.0,Basic
204775.0,Super Deluxe
204776.0,Basic
204777.0,Deluxe
204779.0,Basic
204780.0,Deluxe
204781.0,Super Deluxe
204782.0,Basic
204783.0,Standard
204784.0,Deluxe
204786.0,Deluxe
204787.0,Standard
204788.0,Deluxe
204789.0,Basic
204790.0,Basic
204791.0,Deluxe
204792.0,Basic
204793.0,Basic
204794.0,Basic
204795.0,Deluxe
204796.0,Standard
204797.0,Basic
204798.0,Super Deluxe
204799.0,Basic
204800.0,Basic
204801.0,Standard
204802.0,Deluxe
204803.0,Basic
204804.0,Standard
204805.0,Basic
204807.0,Basic
204808.0,Super Deluxe
204809.0,Deluxe
204810.0,Standard
204811.0,Deluxe
204812.0,King
204813.0,King
204814.0,Basic
